E,13.10463,1.4697719999999999,0.0089161,0.0020736,0.4922235,0.002985984,0.003583181,97.3685,723.4561,99381.57,18.87067,0.04600512,0.02218611,0.007430084,57512.48,2592.274,348.889,1500.1589999999999,0.02662333,0.5906682,9.100438,81.14041999999999,0.01069932,0.07949685,0.7088019,0.0383376,140.2106,5.266457,2160.228,0.4101863,22.6448,39.13022,3.047718,0.01283918,0.001728,33282.69,27735.57,6450.408,168.2528,868.1474,5375.34,19260.81,0.01540702,0.06624737,0.23737629999999998,201.9033,0.00144,0.001,0.0012,0.00515978,0.1648447,11146.3,0.05520614,0.031948,0.2848516,13375.57,16050.68,32.60852,0.09539622,0.006191736,47927.07,1.22481,39939.22,502.4001,3110.7290000000003,418.6667,0.004299817,0.1373706,0.3418219,82817.97,3.6572620000000002,7740.4890000000005,290.7408,56.34751,69014.98,602.8801,27.173759999999998,0.11447550000000001,1250.132,10.92053,116.8422,0.1978136,2.539765,1041.777,4.388714,1800.19,15.72556,67.61702,23112.98,6.319749,7.583697999999999,2.1164709999999998,1.020675,9288.587,0.8505621999999999,1.763726,4479.45,242.284,3732.875,46.95626
0.001,1.182207e-20,1.821765e-11,2.9056459999999996e-05,1.6650629999999998e-05,1.096074e-08,1.8311479999999998e-05,1.9985799999999998e-05,1.509103e-34,3.944349999999999e-53,2.1211329999999997e-116,7.049324e-23,2.07085e-05,3.1165190000000004e-05,2.731545e-05,4.221996999999999e-108,2.8854479999999996e-67,7.104632e-46,4.546705999999999e-61,2.989117e-05,4.018316e-09,1.237124e-18,4.1605039999999994e-33,3.041e-05,9.417940999999999e-06,1.427203e-09,2.445663e-05,1.3218339999999998e-37,6.163510999999999e-16,3.4008899999999993e-65,2.851922e-08,5.2646730000000004e-24,9.696922e-28,7.48316e-14,3.126423e-05,1.492254e-05,3.8720619999999995e-100,1.3611199999999996e-97,3.499511999999999e-78,3.818427e-39,4.727898999999999e-55,6.342258999999998e-76,2.2837709999999997e-92,3.1601149999999995e-05,1.287454e-05,3.581143e-07,7.219204e-41,1.299125e-05,4.864756e-06,1.0704289999999998e-05,2.354313e-05,1.405275e-06,3.503815999999999e-85,1.6724110000000002e-05,2.763938e-05,1.6375820000000001e-07,1.3459879999999996e-87,6.236362999999999e-90,2.0101219999999998e-26,6.484663e-06,2.5437960000000003e-05,2.0170909999999994e-105,5.3956609999999995e-11,8.035249999999999e-103,1.8454129999999996e-49,2.2394329999999994e-69,1.3319789999999998e-47,2.170714e-05,2.510794e-06,7.034997e-08,1.0507329999999997e-113,1.355417e-14,1.652531e-80,3.7072339999999995e-44,2.2225509999999998e-30,7.777435999999999e-111,2.928316e-51,3.7573479999999993e-25,4.1777129999999996e-06,6.9117259999999985e-59,1.2665489999999998e-19,4.78824e-36,7.3395e-07,3.764127e-13,6.225496999999999e-57,3.1367440000000002e-15,3.1067839999999997e-63,9.964194e-22,9.002611999999998e-32,7.136231999999998e-95,8.823575999999999e-17,1.1220810000000002e-17,1.665434e-12,1.643883e-10,7.709728e-83,4.924385e-10,6.023017e-12,1.217752e-73,1.7458359999999998e-42,1.9842829999999995e-71,4.834571e-29
0.0012,1.411617e-20,2.175954e-11,3.412833e-05,1.928606e-05,1.308769e-08,2.135103e-05,2.336819e-05,1.8023659999999999e-34,4.710777e-53,2.5336669999999996e-116,8.417483e-23,2.462029e-05,3.683678e-05,3.204783e-05,5.043256999999999e-108,3.4468959999999993e-67,8.485248000000001e-46,5.429986999999998e-61,3.539125e-05,4.798119000000001e-09,1.477271e-18,4.9695169999999995e-33,3.5766199999999996e-05,1.1224569999999999e-05,1.7041389999999998e-09,2.904203e-05,1.578764e-37,7.360811e-16,4.062203999999999e-65,3.4052410000000004e-08,6.286438e-24,1.157883e-27,8.935286e-14,3.68274e-05,1.7026e-05,4.625406999999999e-100,1.6259389999999993e-97,4.180745999999999e-78,4.5604709999999993e-39,5.646491e-55,7.577235e-76,2.7280439999999994e-92,3.728714000000001e-05,1.533426e-05,4.2750759999999997e-07,8.622492e-41,1.435132e-05,2.768607e-06,1.1054080000000002e-05,2.758045e-05,1.677124e-06,4.1859039999999994e-85,1.990304e-05,3.277642e-05,1.9550750000000002e-07,1.608067e-87,7.450296999999998e-90,2.400286e-26,7.732464e-06,2.9819009999999998e-05,2.4095609999999994e-105,6.444546999999999e-11,9.599233999999998e-103,2.204067e-49,2.675049e-69,1.590848e-47,2.541218e-05,2.995884e-06,8.399497e-08,1.2553059999999997e-113,1.6188820000000003e-14,1.9742129999999998e-80,4.427719e-44,2.6543959999999996e-30,9.291262999999998e-111,3.4974449999999995e-51,4.486472e-25,4.983468e-06,8.254619999999998e-59,1.5123629999999998e-19,5.7190709999999995e-36,8.760681e-07,4.494161e-13,7.434821e-57,3.746924e-15,3.710851999999999e-63,1.18984e-21,1.07537e-31,8.524415999999997e-95,1.0537209999999999e-16,1.3399360000000002e-17,1.988607e-12,1.963125e-10,9.210087999999997e-83,5.880044e-10,7.192828e-12,1.4547089999999998e-73,2.085177e-42,2.3703789999999995e-71,5.772903e-29
0.00144,1.6926400000000003e-20,2.610153e-11,4.0157140000000005e-05,2.217485e-05,1.5695629999999998e-08,2.484617e-05,2.732913e-05,2.161781e-34,5.650013e-53,3.0393539999999994e-116,1.0093620000000001e-22,2.937862e-05,4.3659030000000005e-05,3.766180999999999e-05,6.0501669999999985e-108,4.135340999999999e-67,1.017726e-45,6.512345e-61,4.20288e-05,5.754225e-09,1.771495e-18,5.96118e-33,4.2148959999999996e-05,1.343234e-05,2.043634e-09,3.460713e-05,1.893664e-37,8.827967999999999e-16,4.872809e-65,4.083672e-08,7.538205e-24,1.388437e-27,1.0714389999999999e-13,4.3476e-05,1.904401e-05,5.549084999999999e-100,1.9506749999999996e-97,5.0162479999999995e-78,5.4698930000000004e-39,6.77215e-55,9.09216e-76,3.272643999999999e-92,4.410417e-05,1.83365e-05,5.125637e-07,1.0342409999999998e-40,1.5108239999999998e-05,1.285651e-10,1.014923e-05,3.235474e-05,2.010171e-06,5.022636999999999e-85,2.377718e-05,3.8994570000000006e-05,2.344289e-07,1.9295319999999998e-87,8.938888999999999e-90,2.878293e-26,9.258733e-06,3.5007750000000004e-05,2.8907829999999993e-105,7.730591e-11,1.1517549999999997e-102,2.6436099999999998e-49,3.2091369999999997e-69,1.9081009999999997e-47,2.9781409999999996e-05,3.5899489999999996e-06,1.0072410000000001e-07,1.5062469999999998e-113,1.941849e-14,2.3688839999999995e-80,5.310736e-44,3.1836849999999994e-30,1.1147749999999999e-110,4.1949359999999995e-51,5.379668000000001e-25,5.969723e-06,9.900190999999999e-59,1.8135129999999998e-19,6.859941e-36,1.050228e-06,5.388341999999999e-13,8.916632999999999e-57,4.4949220000000005e-15,4.4513219999999996e-63,1.4268110000000003e-21,1.290056e-31,1.0226099999999998e-94,1.263695e-16,1.6068579999999998e-17,2.38449e-12,2.354481e-10,1.1050159999999998e-82,7.051472e-10,8.626230999999999e-12,1.7452409999999998e-73,2.5010739999999995e-42,2.8437529999999996e-71,6.922499999999999e-29
0.001728,2.038436e-20,3.1449279999999997e-11,4.732649e-05,2.5074560000000003e-05,1.89093e-08,2.8750690000000005e-05,3.192292e-05,2.604288e-34,6.806267e-53,3.6620789999999994e-116,1.215637e-22,3.518851e-05,5.188174e-05,4.432295999999999e-05,7.290483999999997e-108,4.9834879999999985e-67,1.2260410000000002e-45,7.844672999999999e-61,5.005898e-05,6.932319e-09,2.133607e-18,7.182326e-33,4.9760519999999994e-05,1.614246e-05,2.46186e-09,4.138423e-05,2.281384e-37,1.0633989999999999e-15,5.870970999999998e-65,4.91967e-08,9.078699000000001e-24,1.672172e-27,1.290406e-13,5.143049e-05,2.040402e-05,6.686911999999998e-100,2.3507789999999997e-97,6.045847999999999e-78,6.589558000000001e-39,8.157818e-55,1.0959499999999999e-75,3.943287e-92,5.2289609999999996e-05,2.201672e-05,6.173361999999999e-07,1.2460059999999999e-40,1.4262550000000001e-05,1.71948e-14,6.668294e-06,3.79959e-05,2.420191e-06,6.054099e-85,2.8517800000000003e-05,4.6543670000000004e-05,2.8238050000000003e-07,2.3257379999999995e-87,1.077286e-89,3.466573e-26,1.1134289999999999e-05,4.1152510000000004e-05,3.4835959999999987e-105,9.314962e-11,1.3881849999999995e-102,3.1847449999999996e-49,3.867024999999999e-69,2.2986789999999996e-47,3.491832e-05,4.3209919999999996e-06,1.213372e-07,1.815561e-113,2.339606e-14,2.8555089999999998e-80,6.397912999999999e-44,3.835412e-30,1.3435289999999998e-110,5.053639e-51,6.478795999999999e-25,7.182661000000001e-06,1.1925799999999998e-58,2.184131e-19,8.264652e-36,1.264709e-06,6.488501000000001e-13,1.074054e-56,5.416086e-15,5.363198999999999e-63,1.718454e-21,1.554497e-31,1.2321679999999998e-94,1.522151e-16,1.9353829999999997e-17,2.871625e-12,2.836544e-10,1.331767e-82,8.494327e-10,1.039061e-11,2.1031269999999996e-73,3.0131329999999994e-42,3.426834999999999e-71,8.337325e-29
0.0020736,2.4660270000000003e-20,3.806965e-11,5.585486999999999e-05,2.7295970000000002e-05,2.289148e-08,3.281494e-05,3.7133190000000005e-05,3.151835e-34,8.236779e-53,4.432793999999999e-116,1.470748e-22,4.231166e-05,6.181265e-05,5.2226949999999996e-05,8.826184999999998e-108,6.033804999999998e-67,1.4837960000000002e-45,9.492851e-61,5.9799440000000005e-05,8.391978000000001e-09,2.5814879999999998e-18,8.693643e-33,5.884321e-05,1.948586e-05,2.9798819999999997e-09,4.966781e-05,2.7611609999999993e-37,1.286821e-15,7.1062699999999986e-65,5.955585e-08,1.0983919999999999e-23,2.0230899999999997e-27,1.561256e-13,6.0957209999999994e-05,1.97627e-05,8.095752999999998e-100,2.846324999999999e-97,7.321314999999998e-78,7.974985999999999e-39,9.872029e-55,1.3273549999999999e-75,4.7732819999999985e-92,6.213293999999999e-05,2.6549559999999998e-05,7.471119e-07,1.5080509999999999e-40,9.856878e-06,3.49458e-18,6.919191e-10,4.464781e-05,2.9277350000000003e-06,7.332494e-85,3.434474e-05,5.5737819999999995e-05,3.4178670000000004e-07,2.8166579999999997e-87,1.3044019999999996e-89,4.194162e-26,1.345099e-05,4.842594e-05,4.2176449999999994e-105,1.127718e-10,1.6811399999999997e-102,3.8542740000000005e-49,4.681585999999998e-69,2.781932e-47,4.091593e-05,5.225453e-06,1.468776e-07,2.1988689999999998e-113,2.831993e-14,3.458826999999999e-80,7.743172999999999e-44,4.641988999999999e-30,1.6268669999999997e-110,6.11609e-51,7.838013e-25,8.682289e-06,1.4431569999999998e-58,2.6425040000000003e-19,1.0002889999999999e-35,1.530303e-06,7.848749e-13,1.299664e-56,6.5562179999999994e-15,6.491861999999998e-63,2.079166e-21,1.881899e-31,1.491527e-94,1.841865e-16,2.341735e-17,3.473995e-12,3.433495e-10,1.612674e-82,1.0281019999999998e-09,1.25732e-11,2.546237999999999e-73,3.646744e-42,4.148714e-71,1.0087239999999999e-28
0.00248832,2.997586e-20,4.631163e-11,6.600135999999999e-05,2.7074029999999997e-05,2.7856559999999998e-08,3.623283e-05,4.271823e-05,3.833058e-34,1.00162e-52,5.391895999999998e-116,1.7879599999999997e-22,5.108419e-05,7.383099e-05,6.160321e-05,1.0738329999999997e-107,7.341864e-67,1.804466e-45,1.1542769999999999e-60,7.164633000000001e-05,1.0211629999999999e-08,3.138449e-18,1.057435e-32,6.968668e-05,2.363333e-05,3.625383e-09,5.983298000000001e-05,3.358098e-37,1.5647120000000002e-15,8.643413999999999e-65,7.247208e-08,1.335294e-23,2.4594429999999997e-27,1.8981170000000002e-13,7.237734e-05,1.4267579999999997e-05,9.849963999999998e-100,3.4636049999999997e-97,8.910476999999997e-78,9.698624999999999e-39,1.200414e-54,1.6158039999999995e-75,5.806092999999999e-92,7.398679000000001e-05,3.2161929999999997e-05,9.088511e-07,1.834084e-40,1.5038900000000003e-09,9.562630000000002e-22,1.7049479999999998e-13,5.24525e-05,3.559822e-06,8.926394999999998e-85,4.1542200000000004e-05,6.697319000000001e-05,4.1584029999999997e-07,3.4284769999999997e-87,1.587246e-89,5.098909e-26,1.632899e-05,5.702361999999999e-05,5.131702999999998e-105,1.372146e-10,2.0462649999999994e-102,4.687161e-49,5.69581e-69,3.383092e-47,4.780102e-05,6.351185e-06,1.7872e-07,2.676672999999999e-113,3.444952e-14,4.211386e-80,9.416879e-44,5.645755e-30,1.9798259999999996e-110,7.437766e-51,9.527893e-25,1.054728e-05,1.7548009999999997e-58,3.212474e-19,1.216558e-35,1.8612110000000002e-06,9.539581e-13,1.5802329999999999e-56,7.975106e-15,7.896584999999999e-63,2.5277089999999997e-21,2.289525e-31,1.8142789999999995e-94,2.2395e-16,2.8470700000000007e-17,4.222848e-12,4.177043e-10,1.9626919999999995e-82,1.2506600000000001e-09,1.528775e-11,3.09794e-73,4.4350359999999995e-42,5.047407999999999e-71,1.226332e-28
0.002985984,3.6622080000000003e-20,5.6635259999999995e-11,7.807105e-05,2.0324229999999996e-05,3.408969e-08,3.673672e-05,4.7763320000000005e-05,4.685609e-34,1.22426e-52,6.592509999999999e-116,2.184691e-22,6.194036e-05,8.840361999999999e-05,7.271555000000001e-05,1.3133759999999996e-107,8.980974e-67,2.2057649999999996e-45,1.4107249999999998e-60,8.609414e-05,1.24955e-08,3.835109e-18,1.292864e-32,8.263564e-05,2.88095e-05,4.435096999999999e-09,7.235983000000001e-05,4.105194e-37,1.912377e-15,1.0567479999999998e-64,8.868769000000001e-08,1.6315860000000003e-23,3.0052079999999996e-27,2.319562e-13,8.607680000000001e-05,3.173532e-09,1.2047549999999996e-99,4.237343999999999e-97,1.0902949999999999e-77,1.1855709999999998e-38,1.467149e-54,1.9776739999999998e-75,7.098845999999999e-92,8.827959999999999e-05,3.9150959999999996e-05,1.111808e-06,2.242126e-40,5.068316e-13,3.4762600000000005e-25,6.200590000000001e-17,6.149365e-05,4.352321e-06,1.092668e-84,5.048013e-05,8.075093000000001e-05,5.087880999999999e-07,4.195827999999999e-87,1.9416519999999997e-89,6.230526e-26,1.99269e-05,6.71505e-05,6.2768909999999986e-105,1.678562e-10,2.5042689999999993e-102,5.729335e-49,6.966366999999998e-69,4.1353129999999997e-47,5.535934e-05,7.761632e-06,2.186933e-07,3.2761159999999993e-113,4.212674e-14,5.156419e-80,1.151153e-43,6.90246e-30,2.4222549999999997e-110,9.091553e-51,1.164108e-24,1.2881760000000001e-05,2.1446469999999996e-58,3.9253550000000003e-19,1.487222e-35,2.2763040000000002e-06,1.165351e-12,1.931173e-56,9.751366e-15,9.655388999999998e-63,3.0887290000000004e-21,2.80013e-31,2.2182879999999993e-94,2.7369409999999997e-16,3.479171e-17,5.159189e-12,5.109139e-10,2.4015999999999996e-82,1.529692e-09,1.868371e-11,3.789011999999999e-73,5.421548e-42,6.172977999999999e-71,1.4985229999999998e-28
0.003583181,4.498358e-20,6.965217e-11,9.241835999999999e-05,6.543608e-09,4.197426e-08,2.858278e-05,4.942049e-05,5.759369e-34,1.5045790000000001e-52,8.105041999999997e-116,2.683991e-22,7.544458999999999e-05,0.0001061037,8.585159e-05,1.6154539999999996e-107,1.1048669999999998e-66,2.7111529999999995e-45,1.7335569999999997e-60,0.0001037598,1.53836e-08,4.711991e-18,1.58946e-32,9.809780000000001e-05,3.531253e-05,5.458257e-09,8.786529e-05,5.046165e-37,2.3500729999999998e-15,1.2991229999999998e-64,1.09201e-07,2.004486e-23,3.692119e-27,2.850204e-13,0.00010251700000000001,1.466674e-12,1.4818769999999999e-99,5.213805999999998e-97,1.3418159999999998e-77,1.4572399999999998e-38,1.8029379999999998e-54,2.4348429999999995e-75,8.727206999999998e-92,0.0001055297,4.790895e-05,1.3684209999999998e-06,2.7560479999999996e-40,2.494728e-16,1.715825e-28,3.064559e-20,7.160433000000001e-05,5.353352e-06,1.345497e-84,6.164366e-05,9.770626000000001e-05,6.263404e-07,5.164922e-87,2.388676e-89,7.654803e-26,2.4456039999999997e-05,7.896526999999999e-05,7.721174999999998e-105,2.06535e-10,3.082808999999999e-102,7.041605e-49,8.568594999999997e-69,5.082483e-47,6.258525e-05,9.541773e-06,2.692571e-07,4.033465999999999e-113,5.1806050000000006e-14,6.351923e-80,1.4149670000000001e-43,8.486108e-30,2.980590999999999e-110,1.1173939999999999e-50,1.4300110000000002e-24,1.5824849999999998e-05,2.6353589999999996e-58,4.822585e-19,1.8281089999999998e-35,2.800923e-06,1.4312870000000001e-12,2.372871e-56,1.198919e-14,1.1871799999999999e-62,3.794835999999999e-21,3.443945e-31,2.7272269999999993e-94,3.3631559999999996e-16,4.274809e-17,6.337236e-12,6.285812e-10,2.9557879999999994e-82,1.882029e-09,2.295893e-11,4.660338999999999e-73,6.663943e-42,7.591885e-71,1.8411349999999998e-28
0.004299817,5.557289e-20,8.618273e-11,0.00010944,4.155686e-12,5.203171e-08,1.3239620000000001e-08,3.975924000000001e-05,7.120959e-34,1.8599000000000002e-52,1.0023559999999998e-115,3.3166090000000002e-22,9.233453000000001e-05,0.00012763139999999999,0.0001012695,1.9991149999999994e-107,1.3675889999999997e-66,3.351959e-45,2.1426869999999996e-60,0.0001254114,1.9066169999999998e-08,5.823167e-18,1.9656759999999998e-32,0.0001165502,4.35419e-05,6.761575e-09,0.0001071449,6.239390000000001e-37,2.904827e-15,1.6065279999999996e-64,1.353702e-07,2.4769660000000004e-23,4.56252e-27,3.522935e-13,0.0001222458,9.832036e-16,1.8338239999999997e-99,6.455209999999999e-97,1.661677e-77,1.8017179999999998e-38,2.2284909999999997e-54,3.0168179999999997e-75,1.0792189999999996e-91,0.0001263601,5.8958280000000006e-05,1.695599e-06,3.407723e-40,1.680228e-19,1.1800579999999998e-31,2.06348e-23,8.170957e-05,6.628202999999999e-06,1.6675639999999998e-84,7.567353e-05,0.00011864489999999999,7.76264e-07,6.398014e-87,2.9565619999999992e-89,9.459518e-26,3.0200909999999998e-05,9.237405999999998e-05,9.555713999999996e-105,2.557276e-10,3.819190999999999e-102,8.705105e-49,1.060353e-68,6.283161999999999e-47,6.598009e-05,1.180669e-05,3.337577e-07,4.9976679999999986e-113,6.409679e-14,7.876541999999998e-80,1.749495e-43,1.0495779999999999e-29,3.690360999999999e-110,1.381367e-50,1.766839e-24,1.9564520000000004e-05,3.2571559999999996e-58,5.959451000000001e-19,2.26035e-35,3.469496e-06,1.7680759999999998e-12,2.932502e-56,1.482776e-14,1.4684329999999997e-62,4.689531e-21,4.261484999999999e-31,3.372703999999999e-94,4.1567989999999995e-16,5.2830340000000007e-17,7.829252e-12,7.782638e-10,3.6608089999999996e-82,2.330415e-09,2.837748e-11,5.766683999999999e-73,8.239199999999999e-42,9.393108999999998e-71,2.2753069999999997e-28
